instance_encoder_num_hidden_layers,instance_decoder_num_hidden_layers,configuration_encoder_num_hidden_layers,performance_num_hidden_layers,activation,num_hidden_units,epoch,feature_loss,loss,parameter_loss,performance_loss,val_feature_loss,val_loss,val_parameter_loss,val_performance_loss
0,0,1,0,relu,16,6,0.5416436791419983,0.8630871176719666,0.9959783554077148,0.0321501456201076,0.5380827188491821,0.881382167339325,0.997682809829712,0.0342358238995075
0,0,1,0,relu,16,7,0.53875732421875,0.8600974082946777,0.996408760547638,0.0321400351822376,0.5360201001167297,0.8790555000305176,0.9981493949890136,0.0342130847275257
0,0,1,0,relu,16,8,0.536772608757019,0.8579975962638855,0.9968731999397278,0.0321288183331489,0.5344959497451782,0.8774780631065369,0.9986646771430968,0.0342107713222503
0,0,1,0,relu,16,9,0.5351735949516296,0.8563246130943298,0.9973277449607848,0.032121792435646,0.5331824421882629,0.8759918808937073,0.9992346167564392,0.0341969765722751
0,0,1,0,relu,16,10,0.53365558385849,0.8548977375030518,0.9977903366088868,0.0321312583982944,0.5318638682365417,0.87472003698349,0.999803364276886,0.0342059172689914
2,0,1,3,leaky_relu,16,1,0.6732891798019409,0.942694365978241,1.0349125862121582,0.0269285906106233,0.5753871202468872,0.7484639883041382,1.029674410820007,0.0172394327819347
2,0,1,3,leaky_relu,16,2,0.5539674758911133,0.7055015563964844,1.0241897106170654,0.0151482885703444,0.5433129072189331,0.6980634331703186,1.0200247764587402,0.0154156954959034
2,0,1,3,leaky_relu,16,3,0.5341632962226868,0.6709014177322388,1.017104983329773,0.0136697478592395,0.5344983339309692,0.6842775940895081,1.0151102542877195,0.0149223869666457
2,0,1,3,leaky_relu,16,4,0.5267897248268127,0.6571599245071411,1.0142258405685425,0.0130338137969374,0.52928227186203,0.6748030185699463,1.012734055519104,0.0145023092627525
2,0,1,3,leaky_relu,16,5,0.5221882462501526,0.6491310596466064,1.0120915174484253,0.012691686861217,0.526488721370697,0.6697327494621277,1.011273980140686,0.0142784202471375
2,0,1,3,leaky_relu,16,6,0.5182785987854004,0.6431112289428711,1.0112314224243164,0.0124809006229043,0.5237588286399841,0.6673211455345154,1.010460376739502,0.0143083287402987
2,0,1,3,leaky_relu,16,7,0.5139834880828857,0.6376348733901978,1.0109570026397705,0.0123630398884415,0.519246518611908,0.665953516960144,1.010040044784546,0.0146160526201128
2,0,1,3,leaky_relu,16,8,0.5077345967292786,0.6298449635505676,1.0109084844589231,0.0122097404673695,0.51349276304245,0.661970317363739,1.01102614402771,0.0147926555946469
2,0,1,3,leaky_relu,16,9,0.5001476407051086,0.6201163530349731,1.011362910270691,0.0119958398863673,0.5051226019859314,0.6530597805976868,1.0120034217834473,0.0147392340004444
2,0,1,3,leaky_relu,16,10,0.4908331930637359,0.6094817519187927,1.0115376710891724,0.011863156221807,0.4964123666286468,0.6494107842445374,1.0126115083694458,0.0152329672127962
1,0,2,2,relu,64,1,0.6821998357772827,0.9210994839668274,1.0064655542373655,0.0238819792866706,0.6063097715377808,0.8098453879356384,1.007141351699829,0.020255597308278
1,0,2,2,relu,64,2,0.5971786975860596,0.7272640466690063,1.0089462995529177,0.0130082312971353,0.5818439722061157,0.7589490413665771,1.006616234779358,0.0176288038492202
1,0,2,2,relu,64,3,0.5715654492378235,0.6915886402130127,1.0095794200897217,0.0120022464543581,0.5547960996627808,0.7138368487358093,1.006589651107788,0.0158333927392959
1,0,2,2,relu,64,4,0.5522520542144775,0.6677783131599426,1.0105561017990112,0.0115530136972665,0.5459274649620056,0.6955430507659912,1.0076570510864258,0.0148985655978322
1,0,2,2,relu,64,5,0.5464939475059509,0.6572607755661011,1.0101817846298218,0.0110763404518365,0.5445488691329956,0.686525821685791,1.0096334218978882,0.0141408843919634
1,0,2,2,relu,64,6,0.5433551669120789,0.6502218246459961,1.010074496269226,0.0106846895068883,0.5418552756309509,0.6736931800842285,1.0097767114639282,0.0131321251392364
1,0,2,2,relu,64,7,0.5392878651618958,0.643599808216095,1.010047197341919,0.0104281166568398,0.5387347340583801,0.6671202182769775,1.0098751783370972,0.0127890752628445
1,0,2,2,relu,64,8,0.5349053740501404,0.6367462873458862,1.0105501413345337,0.0101806195452809,0.5357707142829895,0.6599936485290527,1.0103622674942017,0.0123724732547998
1,0,2,2,relu,64,9,0.52985018491745,0.6304559707641602,1.0105081796646118,0.0100576244294643,0.5279338955879211,0.6460369229316711,1.0106704235076904,0.0117627633735537
1,0,2,2,relu,64,10,0.5168291926383972,0.618522047996521,1.010515570640564,0.0101653793826699,0.5122713446617126,0.631179690361023,1.0110423564910889,0.0118395742028951
2,3,1,0,tanh,32,1,0.4733853638172149,0.823173463344574,1.0058584213256836,0.0349708721041679,0.4286618530750274,0.6436436772346497,1.0066994428634644,0.0214958526194095
2,3,1,0,tanh,32,2,0.3903732895851135,0.5681957602500916,1.0050967931747437,0.0177813246846199,0.3811523914337158,0.5609739422798157,1.0060875415802002,0.0179767180234193
2,3,1,0,tanh,32,3,0.3557645976543426,0.5104401111602783,1.004392385482788,0.015467626042664,0.3453677594661712,0.5157288312911987,1.005284309387207,0.0170204862952232
2,3,1,0,tanh,32,4,0.323185920715332,0.4675899446010589,1.0033506155014038,0.0144411325454711,0.3164106607437134,0.4789259433746338,1.004067301750183,0.0162364598363637
2,3,1,0,tanh,32,5,0.292927473783493,0.4310452342033386,1.0020015239715576,0.0138134965673089,0.2819952666759491,0.4413347542285919,1.002873778343201,0.0159212425351142
2,3,1,0,tanh,32,6,0.2617039084434509,0.3960499465465545,1.0008999109268188,0.0134374182671308,0.2515864968299866,0.4081378281116485,1.0019701719284058,0.0156421940773725
2,3,1,0,tanh,32,7,0.2325838804244995,0.3646424114704132,1.0002468824386597,0.0132089583203196,0.2234576493501663,0.377728134393692,1.001359939575195,0.0154097592458128
2,3,1,0,tanh,32,8,0.2075684964656829,0.3383127450942993,1.0000951290130615,0.0130770215764641,0.2000105828046798,0.3520666062831878,1.0015588998794556,0.0151871806010603
2,3,1,0,tanh,32,9,0.1867768913507461,0.3167282938957214,1.0005316734313965,0.0129969473928213,0.179559126496315,0.3300100266933441,1.0021759271621704,0.0150254145264625
2,3,1,0,tanh,32,10,0.1697711646556854,0.2984364330768585,1.000950813293457,0.0128682954236865,0.1613769233226776,0.3094592690467834,1.0028423070907593,0.0147862806916236
3,2,0,3,relu,32,1,0.4896567761898041,0.7145758867263794,1.025984287261963,0.0224820245057344,0.3934199512004852,0.5523805022239685,1.0262813568115234,0.0158448219299316
3,2,0,3,relu,32,2,0.3478448390960693,0.4722146391868591,1.0197914838790894,0.0124312154948711,0.3246965110301971,0.4694323241710663,1.020298719406128,0.0144412266090512
3,2,0,3,relu,32,3,0.2857041656970978,0.4035590589046478,1.014846682548523,0.0117791946977376,0.2764528095722198,0.4173541069030761,1.0152637958526611,0.0140520865097641
3,2,0,3,relu,32,4,0.2527563869953155,0.3675650060176849,1.0113924741744995,0.0114752389490604,0.2510028481483459,0.3857299983501434,1.012321710586548,0.013423753902316
3,2,0,3,relu,32,5,0.2362941205501556,0.3480761051177978,1.009936809539795,0.0111725814640522,0.2383839339017868,0.3670603334903717,1.0113914012908936,0.0128149930387735
3,2,0,3,relu,32,6,0.2264554649591446,0.3351068198680877,1.011265754699707,0.0108611928299069,0.2303574681282043,0.3528351187705993,1.0142804384231567,0.0121977245435118
3,2,0,3,relu,32,7,0.2185547947883606,0.3228286802768707,1.014299750328064,0.0104239983484148,0.2222952097654342,0.3382326364517212,1.0186773538589478,0.0115451179444789
3,2,0,3,relu,32,8,0.2110170423984527,0.3104840815067291,1.0183086395263672,0.0099438671022653,0.2162812948226928,0.3240825235843658,1.0211622714996338,0.0107393469661474
3,2,0,3,relu,32,9,0.2051907032728195,0.3001039028167724,1.0206724405288696,0.0094885984435677,0.2107212841510772,0.3158970773220062,1.0234830379486084,0.0104713346809148
3,2,0,3,relu,32,10,0.1991535574197769,0.2905230820178985,1.022000074386597,0.0091343466192483,0.2056697756052017,0.3068025708198547,1.0241882801055908,0.0100660594180226
3,3,0,0,leaky_relu,32,1,0.5019976496696472,3.347245931625366,1.010898470878601,0.2843690812587738,0.394979178905487,0.5881296992301941,1.0099802017211914,0.019247343763709
3,3,0,0,leaky_relu,32,2,0.3497065007686615,0.499060720205307,1.007853627204895,0.0149318631738424,0.3349267244338989,0.4866121113300323,1.0100191831588743,0.0151016404852271
3,3,0,0,leaky_relu,32,3,0.3043834567070007,0.4391061961650848,1.0078511238098145,0.013472800143063,0.3125793039798736,0.462477296590805,1.0101325511932373,0.0149383591488003
3,3,0,0,leaky_relu,32,4,0.2784955203533172,0.4103121757507324,1.0078613758087158,0.0131835080683231,0.2891308963298797,0.4378889501094818,1.0102870464324951,0.0148275215178728
3,3,0,0,leaky_relu,32,5,0.2602749764919281,0.3898338079452514,1.0078692436218262,0.0129580469802021,0.2714460790157318,0.4177385866641998,1.0103802680969238,0.0145860482007265
3,3,0,0,leaky_relu,32,6,0.2455703616142273,0.3735013306140899,1.007881999015808,0.0127970688045024,0.2565453350543976,0.4035504758358001,1.010459065437317,0.0146707650274038
3,3,0,0,leaky_relu,32,7,0.2325930297374725,0.359429657459259,1.007898449897766,0.012687562033534,0.2415185123682022,0.3879391849040985,1.010500431060791,0.0146175222471356
3,3,0,0,leaky_relu,32,8,0.2198812663555145,0.3454802334308624,1.007919430732727,0.0125629128888249,0.2309233248233795,0.3744033575057983,1.0105581283569336,0.014329383149743
3,3,0,0,leaky_relu,32,9,0.2085172832012176,0.3327665328979492,1.0079351663589478,0.0124279614537954,0.2191566973924636,0.3616400361061096,1.0105770826339722,0.0142321521416306
3,3,0,0,leaky_relu,32,10,0.1991469413042068,0.322654128074646,1.0079618692398071,0.0123531278222799,0.2071339786052703,0.3498747944831848,1.010610818862915,0.0142563786357641
0,0,0,0,tanh,64,1,0.9895402789115906,4.0500569343566895,1.0412548780441284,0.3059230446815491,0.7572086453437805,1.396255612373352,1.0391753911972046,0.0637903660535812
0,0,0,0,tanh,64,2,0.655746579170227,1.077136516571045,1.0411866903305054,0.0421471856534481,0.6038604974746704,0.9755162596702576,1.0386619567871094,0.0370636321604251
0,0,0,0,tanh,64,3,0.582808792591095,0.91474449634552,1.0410361289978027,0.0332083329558372,0.5659571886062622,0.9250036478042604,1.038261890411377,0.0357997864484787
0,0,0,0,tanh,64,4,0.5498287677764893,0.8802170157432556,1.040869116783142,0.0330564230680465,0.5432393550872803,0.9048465490341188,1.037966012954712,0.036049872636795
0,0,0,0,tanh,64,5,0.5305822491645813,0.8641012907028198,1.0406707525253296,0.0333716459572315,0.5306674838066101,0.8961613178253174,1.0377153158187866,0.0364360250532627
0,0,0,0,tanh,64,6,0.5188822150230408,0.8560378551483154,1.0404480695724487,0.0337366722524166,0.522409975528717,0.8922151923179626,1.0374616384506226,0.0368678271770477
0,0,0,0,tanh,64,7,0.5103737115859985,0.851212203502655,1.040205717086792,0.0341062024235725,0.5159046053886414,0.8899765610694885,1.0371962785720823,0.0372973941266536
0,0,0,0,tanh,64,8,0.5032804608345032,0.8476574420928955,1.03994619846344,0.0344607979059219,0.5102826356887817,0.8882026076316833,1.0369282960891724,0.0376866310834884
0,0,0,0,tanh,64,9,0.4971030056476593,0.8446769714355469,1.0396806001663208,0.0347809493541717,0.5053521990776062,0.8864572048187256,1.036659598350525,0.0380105264484882
0,0,0,0,tanh,64,10,0.4917977154254913,0.842071533203125,1.039411187171936,0.0350511968135833,0.5011361241340637,0.8846481442451477,1.0363973379135132,0.0382570773363113
1,0,2,0,leaky_relu,32,1,0.6647750735282898,1.2541455030441284,1.0133413076400757,0.0589147321879863,0.594221293926239,0.8198557496070862,1.0119651556015017,0.0224888436496257
1,0,2,0,leaky_relu,32,2,0.588990330696106,0.7813377976417542,1.0105618238449097,0.0192340835928916,0.579694926738739,0.7757614254951477,1.0107072591781616,0.01951764523983
1,0,2,0,leaky_relu,32,3,0.577161431312561,0.7444588541984558,1.0096843242645264,0.0167271364480257,0.5709205865859985,0.7505808472633362,1.0100255012512207,0.0178725495934486
1,0,2,0,leaky_relu,32,4,0.5695453882217407,0.7206833958625793,1.0091166496276855,0.0151109909638762,0.5652414560317993,0.7316611409187317,1.0095958709716797,0.0165523532778024
1,0,2,0,leaky_relu,32,5,0.5649646520614624,0.7064263224601746,1.0088679790496826,0.0141434976831078,0.5618994832038879,0.7212691307067871,1.009636163711548,0.0158528685569763
1,0,2,0,leaky_relu,32,6,0.5623190999031067,0.6976717114448547,1.0086709260940552,0.0135330716148018,0.5598758459091187,0.7141070365905762,1.0096837282180786,0.0153406467288732
1,0,2,0,leaky_relu,32,7,0.5607403516769409,0.6919648051261902,1.0084216594696045,0.0131212547421455,0.5584314465522766,0.709705650806427,1.0096806287765503,0.0150454966351389
1,0,2,0,leaky_relu,32,8,0.5598335266113281,0.6882008910179138,1.0079984664916992,0.0128355845808982,0.5575724840164185,0.706271231174469,1.0095436573028564,0.0147887337952852
1,0,2,0,leaky_relu,32,9,0.5591805577278137,0.6852999329566956,1.0079290866851809,0.012610774487257,0.5571856498718262,0.703945517539978,1.0096304416656494,0.0145943574607372
1,0,2,0,leaky_relu,32,10,0.5587610602378845,0.6831611394882202,1.0078206062316897,0.0124391121789813,0.5567805171012878,0.7015452980995178,1.0095269680023191,0.0143958022817969
2,1,0,2,tanh,32,1,0.5084626078605652,0.8239052891731262,1.0165854692459106,0.0315416380763053,0.4808122217655182,0.6964507102966309,1.0141034126281738,0.0215223189443349
2,1,0,2,tanh,32,2,0.4395329058170318,0.6149805188179016,1.012665033340454,0.0175499431788921,0.4365752637386322,0.6046797633171082,1.0132251977920532,0.0167487822473049
2,1,0,2,tanh,32,3,0.4105127453804016,0.5587215423583984,1.011725664138794,0.0148255517706274,0.4114269912242889,0.5667189955711365,1.0123897790908811,0.0154718346893787
2,1,0,2,tanh,32,4,0.3863962590694427,0.5228692293167114,1.010777711868286,0.0136511670425534,0.3849299550056457,0.5338561534881592,1.0114214420318604,0.0148429973050951
2,1,0,2,tanh,32,5,0.3642238676548004,0.4933030903339386,1.0088202953338623,0.0129117704927921,0.3646964132785797,0.5062626600265503,1.0085394382476809,0.0141079258173704
2,1,0,2,tanh,32,6,0.3487153351306915,0.4724575877189636,1.0067819356918335,0.0123781599104404,0.3502080142498016,0.4866747856140136,1.0069345235824585,0.0135980704799294
2,1,0,2,tanh,32,7,0.336788147687912,0.4572775959968567,1.0058132410049438,0.0120523683726787,0.3380251228809356,0.4716726541519165,1.0059970617294312,0.0133166704326868
2,1,0,2,tanh,32,8,0.3263674974441528,0.4445820450782776,1.0052077770233154,0.0118241813033819,0.3270591497421264,0.4590163826942444,1.00541353225708,0.0131505262106657
2,1,0,2,tanh,32,9,0.317002922296524,0.4331098794937134,1.0048154592514038,0.0116125959903001,0.3176898956298828,0.4482567608356476,1.0050888061523438,0.0130166159942746
2,1,0,2,tanh,32,10,0.3087362349033355,0.4227086007595062,1.004568576812744,0.0113982195034623,0.3095380961894989,0.4389820694923401,1.004961013793945,0.0129099572077393
3,1,1,3,tanh,16,1,0.547282338142395,0.9412499070167542,1.0085493326187134,0.0393912456929683,0.4975247979164123,0.7650303840637207,1.0006682872772217,0.0267495345324277
3,1,1,3,tanh,16,2,0.4671109020709991,0.6794343590736389,0.9953113198280334,0.021233145147562,0.470821738243103,0.6653319001197815,0.996057152748108,0.0194141808897256
3,1,1,3,tanh,16,3,0.4414038360118866,0.6083175539970398,0.99679034948349,0.0166915617883205,0.4413502216339111,0.6123887300491333,0.9988945126533508,0.0170729178935289
3,1,1,3,tanh,16,4,0.4209734201431274,0.566707193851471,1.0009782314300537,0.0145738841965794,0.4240022897720337,0.5825985670089722,1.0004823207855225,0.0158134698867797
3,1,1,3,tanh,16,5,0.4080371856689453,0.5414481163024902,1.002352237701416,0.0133426282554864,0.4130589663982391,0.5649954080581665,1.001623511314392,0.0151395974680781
3,1,1,3,tanh,16,6,0.398158997297287,0.5250817537307739,1.0027503967285156,0.0126940822228789,0.403313010931015,0.5512180924415588,1.0019810199737549,0.0147348046302795
3,1,1,3,tanh,16,7,0.3879314661026001,0.510867178440094,1.0027073621749878,0.0122950598597526,0.3922873735427856,0.5372508764266968,1.001856565475464,0.0144405784085392
3,1,1,3,tanh,16,8,0.3765793442726135,0.4968023300170898,1.002517819404602,0.0120236705988645,0.3802559375762939,0.5227136015892029,1.001418948173523,0.0141910715028643
3,1,1,3,tanh,16,9,0.3649077117443084,0.4830586314201355,1.002331256866455,0.0118161235004663,0.368321418762207,0.5081468224525452,1.0011520385742188,0.0139297600835561
3,1,1,3,tanh,16,10,0.3538074195384979,0.469927430152893,1.002244234085083,0.0116124264895915,0.3573797345161438,0.4940073490142822,1.0010310411453247,0.0136144254356622
3,0,2,1,tanh,64,1,0.6542146801948547,0.8921396732330322,1.0078352689743042,0.0237848740071058,0.5588377714157104,0.7271531224250793,1.0106090307235718,0.0167705547064542
3,0,2,1,tanh,64,2,0.559565007686615,0.6990658640861511,1.0119627714157104,0.0139477672055363,0.5522778034210205,0.6996371150016785,1.0127681493759155,0.0146691780537366
3,0,2,1,tanh,64,3,0.5554850697517395,0.6809285283088684,1.01283860206604,0.0125416964292526,0.5517193078994751,0.6919919848442078,1.0132842063903809,0.0139644583687186
3,0,2,1,tanh,64,4,0.5519877076148987,0.6715800762176514,1.012474536895752,0.0119570326060056,0.5508679151535034,0.6858782768249512,1.01203453540802,0.0134485205635428
3,0,2,1,tanh,64,5,0.5497293472290039,0.6659557819366455,1.0120975971221924,0.0116206407546997,0.5505642890930176,0.6816409230232239,1.011055827140808,0.0130631402134895
3,0,2,1,tanh,64,6,0.5485808849334717,0.6628814339637756,1.011453628540039,0.0114280115813016,0.5499526858329773,0.6784301400184631,1.0105386972427368,0.0128083284944295
3,0,2,1,tanh,64,7,0.5476589798927307,0.660620391368866,1.0108067989349363,0.0112940706312656,0.5491004586219788,0.6761670112609863,1.010120868682861,0.0126714380457997
3,0,2,1,tanh,64,8,0.5464577078819275,0.658603310585022,1.0104055404663086,0.0112125631421804,0.5478001832962036,0.6746727228164673,1.0098413228988647,0.0126570593565702
3,0,2,1,tanh,64,9,0.544363796710968,0.6563336849212646,1.0103949308395386,0.0111952386796474,0.5452042818069458,0.6732305884361267,1.0096720457077026,0.0127791883423924
3,0,2,1,tanh,64,10,0.5400330424308777,0.6529021263122559,1.010632872581482,0.0112856794148683,0.5385980010032654,0.6694973111152649,1.0095973014831543,0.0130762681365013
2,2,3,3,leaky_relu,16,1,0.5470640659332275,0.8581319451332092,1.0023088455200195,0.0310866720974445,0.4538722932338714,0.6512645483016968,1.0049986839294434,0.0196857918053865
2,2,3,3,leaky_relu,16,2,0.4224076867103576,0.5870398283004761,1.0043917894363403,0.0164558012038469,0.402067095041275,0.5770435929298401,1.0037699937820437,0.0174336768686771
2,2,3,3,leaky_relu,16,3,0.3806673586368561,0.5186962485313416,1.00387704372406,0.0137983029708266,0.3758314549922943,0.5386258363723755,1.0037658214569092,0.0162038393318653
2,2,3,3,leaky_relu,16,4,0.3566973209381103,0.4852446615695953,1.0040591955184937,0.0128511162474751,0.3552201092243194,0.513563871383667,1.0039931535720823,0.0157570019364357
2,2,3,3,leaky_relu,16,5,0.3376103341579437,0.4621372818946838,1.0040470361709597,0.0124491453170776,0.3369787931442261,0.4903765022754669,1.0046303272247314,0.0152621613815426
2,2,3,3,leaky_relu,16,6,0.3212383985519409,0.4433952271938324,1.0044431686401367,0.0122120333835482,0.3225067555904388,0.4730027318000793,1.0052247047424316,0.0149757657200098
2,2,3,3,leaky_relu,16,7,0.3085691332817077,0.4287385642528534,1.0048549175262451,0.0120128579437732,0.3121317327022552,0.4620039165019989,1.0057297945022583,0.0149204358458518
2,2,3,3,leaky_relu,16,8,0.2991009056568146,0.4179871678352356,1.0049159526824951,0.0118843065574765,0.3031764626502991,0.4490232169628143,1.0057218074798584,0.0145286051556468
2,2,3,3,leaky_relu,16,9,0.2911804020404815,0.4085596799850464,1.0050160884857178,0.011733285151422,0.2956844866275787,0.4397746622562408,1.0061800479888916,0.0143560208380222
2,2,3,3,leaky_relu,16,10,0.2840846478939056,0.4005069434642792,1.0048209428787231,0.0116370311006903,0.2891508936882019,0.4312933087348938,1.0065947771072388,0.0141615318134427
0,3,0,2,leaky_relu,64,1,0.4137127697467804,0.941023588180542,1.027034878730774,0.052737221121788,0.3800215423107147,0.7955998778343201,1.0262484550476074,0.0414946861565113
0,3,0,2,leaky_relu,64,2,0.3650497198104858,0.7324603796005249,1.022235870361328,0.0367606915533542,0.3602436184883117,0.7300105094909668,1.0217868089675903,0.0369310863316059
0,3,0,2,leaky_relu,64,3,0.3380972743034363,0.6758199334144592,1.0188134908676147,0.0337885506451129,0.3306979238986969,0.6769183874130249,1.0203937292099,0.034589547663927
0,3,0,2,leaky_relu,64,4,0.3048250675201416,0.6271060705184937,1.0181931257247925,0.0322446040809154,0.2966029345989227,0.6359578371047974,1.019108772277832,0.0339128747582435
0,3,0,2,leaky_relu,64,5,0.2758072912693023,0.5925059914588928,1.0174521207809448,0.0316870547831058,0.273288369178772,0.6088123917579651,1.0188859701156616,0.0335312820971012
