instance_encoder_num_hidden_layers,instance_decoder_num_hidden_layers,configuration_encoder_num_hidden_layers,activation,num_hidden_units,epoch,feature_loss,loss,parameter_loss,performance_loss,val_feature_loss,val_loss,val_parameter_loss,val_performance_loss
2,2,1,relu,16,5,0.30288615822792053,0.7739778161048889,1.0034807920455933,0.04710846394300461,0.298635333776474,0.7908588647842407,1.005318284034729,0.049259644001722336
2,2,1,relu,16,6,0.28730061650276184,0.7550134658813477,1.0034573078155518,0.0467703603208065,0.28691795468330383,0.7771036624908447,1.0052903890609741,0.04906356707215309
2,2,1,relu,16,7,0.27705225348472595,0.7425029277801514,1.0034480094909668,0.046544790267944336,0.2796825170516968,0.7680659294128418,1.005285382270813,0.04889175668358803
2,2,1,relu,16,8,0.26922842860221863,0.7330971956253052,1.0034220218658447,0.046386878937482834,0.27236706018447876,0.7595270276069641,1.0053006410598755,0.04877049848437309
2,2,1,relu,16,9,0.26228806376457214,0.7252688407897949,1.0034323930740356,0.0462980791926384,0.266289621591568,0.7534773945808411,1.0053428411483765,0.04877706244587898
2,2,1,relu,16,10,0.25664597749710083,0.7193468809127808,1.0034407377243042,0.046270158141851425,0.26647570729255676,0.7541912198066711,1.00523042678833,0.048833590000867844
0,2,0,relu,16,1,0.550356924533844,1.7972732782363892,0.9946257472038269,0.12464999407529831,0.42660579085350037,1.0717785358428955,0.9960917830467224,0.06440051645040512
0,2,0,relu,16,2,0.39237719774246216,0.9712079763412476,0.9978712797164917,0.057889290153980255,0.3855612576007843,0.9740484356880188,1.000339150428772,0.05880294740200043
0,2,0,relu,16,3,0.36948683857917786,0.9310495853424072,0.9993175864219666,0.056163158267736435,0.3745684325695038,0.9621021747589111,1.0002440214157104,0.058720771223306656
0,2,0,relu,16,4,0.3629792034626007,0.9235231876373291,0.9991868138313293,0.05606071278452873,0.3696846663951874,0.9572625756263733,1.0000146627426147,0.05872715637087822
0,2,0,relu,16,5,0.3597683608531952,0.9200119972229004,0.999108612537384,0.056030333042144775,0.3674032986164093,0.9547117352485657,0.999940812587738,0.058699820190668106
0,2,0,relu,16,6,0.3577444553375244,0.917721688747406,0.9990864992141724,0.05600331723690033,0.3650777339935303,0.9520920515060425,0.999933123588562,0.058669961988925934
0,2,0,relu,16,7,0.3556008040904999,0.9152878522872925,0.9990837574005127,0.0559743195772171,0.36290088295936584,0.9496806859970093,0.9999577403068542,0.058645207434892654
0,2,0,relu,16,8,0.3530382513999939,0.9126390218734741,0.9991100430488586,0.05596541240811348,0.36031317710876465,0.946998655796051,1.000003695487976,0.0586344413459301
0,2,0,relu,16,9,0.35045960545539856,0.910033643245697,0.9991340637207031,0.05596267059445381,0.35764577984809875,0.9444149136543274,1.0000195503234863,0.05864129960536957
0,2,0,relu,16,10,0.34760788083076477,0.9072797298431396,0.9991366267204285,0.055972423404455185,0.3547791540622711,0.9416818022727966,1.000014066696167,0.05865442380309105
3,2,3,relu,16,1,0.5694478750228882,1.0885233879089355,1.003412127494812,0.05189850181341171,0.4117051064968109,0.9234053492546082,1.0046099424362183,0.05108054354786873
3,2,3,relu,16,2,0.36861059069633484,0.854178249835968,1.0034843683242798,0.04855790361762047,0.34835460782051086,0.8594679236412048,1.0046117305755615,0.0510796457529068
3,2,3,relu,16,3,0.32529738545417786,0.8069172501564026,1.0034453868865967,0.04816373437643051,0.32076212763786316,0.8270820379257202,1.0046299695968628,0.05060504376888275
3,2,3,relu,16,4,0.3055592179298401,0.7834303379058838,1.0034947395324707,0.04778875783085823,0.30181655287742615,0.8037689328193665,1.0049219131469727,0.05016651749610901
3,2,3,relu,16,5,0.29012182354927063,0.7650126814842224,1.0035977363586426,0.04749050736427307,0.289071649312973,0.7877267003059387,1.0049769878387451,0.04983627796173096
3,2,3,relu,16,6,0.278347909450531,0.7491430044174194,1.0035954713821411,0.04708018898963928,0.27795013785362244,0.7749128341674805,1.0049693584442139,0.049675196409225464
3,2,3,relu,16,7,0.26939302682876587,0.7369915843009949,1.00350821018219,0.04676052927970886,0.2717937231063843,0.7649595737457275,1.005138874053955,0.049299489706754684
3,2,3,relu,16,8,0.2604544162750244,0.7257711887359619,1.0035784244537354,0.04653310775756836,0.26572754979133606,0.7600249648094177,1.0052145719528198,0.049409713596105576
3,2,3,relu,16,9,0.25273144245147705,0.7162705659866333,1.0036044120788574,0.04635641723871231,0.2565585672855377,0.7485715746879578,1.0053070783615112,0.049190815538167953
3,2,3,relu,16,10,0.2450801283121109,0.7078461647033691,1.0036084651947021,0.04627848416566849,0.24955813586711884,0.7403060793876648,1.005146861076355,0.04906952381134033
0,1,2,tanh,64,1,0.5333589315414429,1.4256454706192017,0.9998353123664856,0.08921284228563309,0.45141899585723877,1.0751453638076782,1.0036965608596802,0.06235357001423836
0,1,2,tanh,64,2,0.41215619444847107,0.9874005317687988,1.0025674104690552,0.05753348395228386,0.40818023681640625,1.0081191062927246,1.0027679204940796,0.059977322816848755
0,1,2,tanh,64,3,0.39842334389686584,0.9582526683807373,1.0014952421188354,0.05599284917116165,0.4071633517742157,0.9986026883125305,1.001739501953125,0.05912557616829872
0,1,2,tanh,64,4,0.3976708650588989,0.9525128602981567,1.0011379718780518,0.05549486353993416,0.40683475136756897,0.9895962476730347,1.0014612674713135,0.05826425552368164
0,1,2,tanh,64,5,0.3969044089317322,0.9480505585670471,1.001015543937683,0.05512716993689537,0.405749648809433,0.9836705923080444,1.000859260559082,0.05778541788458824
0,1,2,tanh,64,6,0.3932325541973114,0.94159996509552,1.0010651350021362,0.05485013872385025,0.4002833664417267,0.9771191477775574,1.000863790512085,0.057677969336509705
0,1,2,tanh,64,7,0.3860519230365753,0.9323013424873352,1.0014939308166504,0.05463742837309837,0.3950227200984955,0.9700337052345276,1.0014718770980835,0.05750032141804695
0,1,2,tanh,64,8,0.3825409710407257,0.9272778034210205,1.0018008947372437,0.054485343396663666,0.39306122064590454,0.9659879803657532,1.0018459558486938,0.05729464441537857
0,1,2,tanh,64,9,0.38107922673225403,0.9248562455177307,1.0018516778945923,0.0543888695538044,0.391994833946228,0.9638091325759888,1.0019813776016235,0.057186007499694824
0,1,2,tanh,64,10,0.3800164759159088,0.9231594800949097,1.001761555671692,0.054325103759765625,0.3911169171333313,0.9625539779663086,1.0019418001174927,0.057150207459926605
1,2,1,tanh,64,1,0.45496246218681335,1.0659129619598389,0.9989491701126099,0.06110159680247307,0.4268419146537781,1.0015109777450562,1.0006669759750366,0.05746858939528465
1,2,1,tanh,64,2,0.40908220410346985,0.9507397413253784,0.9999989867210388,0.054177768528461456,0.3970511257648468,0.9629318118095398,1.0010067224502563,0.05660421773791313
1,2,1,tanh,64,3,0.37450677156448364,0.9082739353179932,0.9996678233146667,0.05338463559746742,0.3647068440914154,0.9231428503990173,1.0007224082946777,0.05588714778423309
1,2,1,tanh,64,4,0.34459665417671204,0.8707667589187622,0.9996646642684937,0.05262422934174538,0.3376205861568451,0.8918355107307434,1.0006427764892578,0.055490028113126755
1,2,1,tanh,64,5,0.31980574131011963,0.8402565121650696,0.9996946454048157,0.0520506389439106,0.31471607089042664,0.8649253249168396,1.0004233121871948,0.05509877949953079
1,2,1,tanh,64,6,0.29380518198013306,0.8103731870651245,0.9995688796043396,0.0516619049012661,0.29184690117836,0.8386318683624268,1.0002068281173706,0.054762102663517
1,2,1,tanh,64,7,0.2745991051197052,0.7869676947593689,0.9994476437568665,0.05124254897236824,0.2737370729446411,0.8172110915184021,1.000065565109253,0.05443480983376503
1,2,1,tanh,64,8,0.2595558166503906,0.767963707447052,0.999346137046814,0.050847407430410385,0.2614939212799072,0.8000200390815735,0.999923050403595,0.05393817275762558
1,2,1,tanh,64,9,0.24695126712322235,0.7515300512313843,0.9991418719291687,0.05046609044075012,0.2558439373970032,0.7906246781349182,0.9997113347053528,0.05356957018375397
1,2,1,tanh,64,10,0.23646552860736847,0.7363849878311157,0.9989654421806335,0.050000812858343124,0.25686970353126526,0.7864893078804016,0.9995635151863098,0.05306115001440048
0,3,0,tanh,64,1,0.48972591757774353,1.5262614488601685,1.0112965106964111,0.10361389815807343,0.40804165601730347,1.0183521509170532,1.0080976486206055,0.060908664017915726
0,3,0,tanh,64,2,0.3674025237560272,0.9325028657913208,1.0044668912887573,0.05651194602251053,0.35365015268325806,0.9329610466957092,1.0047398805618286,0.05789892375469208
0,3,0,tanh,64,3,0.3384261131286621,0.8963328003883362,1.0030301809310913,0.055793873965740204,0.3370375335216522,0.9162135124206543,1.0042831897735596,0.05790337920188904
0,3,0,tanh,64,4,0.32319173216819763,0.8812482357025146,1.0029561519622803,0.05580846592783928,0.3196299374103546,0.8995922803878784,1.004259705543518,0.05798938125371933
0,3,0,tanh,64,5,0.30619049072265625,0.8642502427101135,1.0029700994491577,0.05580819770693779,0.3032930791378021,0.8824176788330078,1.0040900707244873,0.05790528282523155
0,3,0,tanh,64,6,0.29062405228614807,0.8482423424720764,1.0028091669082642,0.055763982236385345,0.28776463866233826,0.8660754561424255,1.0038095712661743,0.05782441794872284
0,3,0,tanh,64,7,0.274287611246109,0.83202064037323,1.0025907754898071,0.05577576160430908,0.2737966775894165,0.852352499961853,1.0036089420318604,0.05784739553928375
0,3,0,tanh,64,8,0.2592941224575043,0.8173204064369202,1.0024172067642212,0.05580475553870201,0.2600472867488861,0.8386886715888977,1.0034362077713013,0.05785816162824631
0,3,0,tanh,64,9,0.2439393699169159,0.8023397922515869,1.0022732019424438,0.05584162101149559,0.24566233158111572,0.8245303630828857,1.0032926797866821,0.057889606803655624
0,3,0,tanh,64,10,0.22827696800231934,0.7871994972229004,1.0021706819534302,0.055893391370773315,0.2315429449081421,0.8107954263687134,1.0031934976577759,0.057936497032642365
2,3,3,leaky_relu,32,1,0.4115295112133026,0.9621942043304443,1.012189507484436,0.05506956949830055,0.3534706234931946,0.8889936208724976,1.014178991317749,0.05366206169128418
2,3,3,leaky_relu,32,2,0.3121873438358307,0.792701244354248,1.0122441053390503,0.048055872321128845,0.3054019510746002,0.8131697773933411,1.0133705139160156,0.05092849209904671
2,3,3,leaky_relu,32,3,0.2791808843612671,0.7427698969841003,1.0108957290649414,0.04636450856924057,0.2750008702278137,0.7673856616020203,1.0123205184936523,0.04938841983675957
2,3,3,leaky_relu,32,4,0.2568746507167816,0.7116743326187134,1.009984016418457,0.04548674449324608,0.2520205080509186,0.7355300784111023,1.011823058128357,0.04849204793572426
2,3,3,leaky_relu,32,5,0.23855659365653992,0.6868448853492737,1.0095939636230469,0.044838450849056244,0.23826858401298523,0.7177804708480835,1.0115236043930054,0.04809717833995819
2,3,3,leaky_relu,32,6,0.22324912250041962,0.6675927639007568,1.0094120502471924,0.04444378986954689,0.2198825478553772,0.6943244338035583,1.0115996599197388,0.047592055052518845
2,3,3,leaky_relu,32,7,0.21004532277584076,0.6524024605751038,1.0093568563461304,0.04424479231238365,0.2076987475156784,0.6801651120185852,1.0116472244262695,0.04739130660891533
2,3,3,leaky_relu,32,8,0.19933149218559265,0.6397830247879028,1.009324312210083,0.04405448958277702,0.19944004714488983,0.671290934085846,1.0116052627563477,0.04732244089245796
2,3,3,leaky_relu,32,9,0.19116215407848358,0.6296634674072266,1.009304404258728,0.04385988786816597,0.1963420957326889,0.6678389310836792,1.011539340019226,0.04728472977876663
2,3,3,leaky_relu,32,10,0.18444983661174774,0.6214143633842468,1.009229302406311,0.04370667412877083,0.18830953538417816,0.6576545238494873,1.0113266706466675,0.047072883695364
0,2,3,tanh,16,1,0.5447364449501038,1.4142546653747559,1.0048836469650269,0.08693458139896393,0.4457301199436188,1.0410692691802979,1.0089815855026245,0.059502292424440384
0,2,3,tanh,16,2,0.405037522315979,0.9602397084236145,1.008596420288086,0.05553112179040909,0.3973774015903473,0.9815625548362732,1.0096999406814575,0.05840975418686867
0,2,3,tanh,16,3,0.380817711353302,0.9293006062507629,1.0084335803985596,0.05485892668366432,0.3864416480064392,0.966827929019928,1.0096373558044434,0.05803815647959709
0,2,3,tanh,16,4,0.373383104801178,0.9202353358268738,1.0083295106887817,0.05469576269388199,0.3808736801147461,0.9591807126998901,1.0096838474273682,0.05783071741461754
0,2,3,tanh,16,5,0.3688677251338959,0.9148378968238831,1.0082790851593018,0.0546075664460659,0.3766827881336212,0.9536329507827759,1.00973641872406,0.0576937235891819
0,2,3,tanh,16,6,0.3655587136745453,0.910853922367096,1.008230447769165,0.05454005300998688,0.37291115522384644,0.9489272236824036,1.009813666343689,0.05759930610656738
0,2,3,tanh,16,7,0.36200758814811707,0.9069274067878723,1.0082221031188965,0.05450262129306793,0.3685990571975708,0.9439784288406372,1.0099762678146362,0.05753464624285698
0,2,3,tanh,16,8,0.3575144112110138,0.902393102645874,1.0082783699035645,0.05449865385890007,0.36377206444740295,0.9385725855827332,1.0101488828659058,0.05747446045279503
0,2,3,tanh,16,9,0.3529582917690277,0.8979688882827759,1.008338451385498,0.05451183766126633,0.35983210802078247,0.9341120719909668,1.0102343559265137,0.057419560849666595
0,2,3,tanh,16,10,0.3493041396141052,0.8944969773292542,1.0083622932434082,0.05453019589185715,0.3571109175682068,0.9311506748199463,1.0102437734603882,0.05739365890622139
1,1,2,leaky_relu,16,1,0.6632480025291443,1.3130079507827759,1.0022493600845337,0.06496939063072205,0.5038731694221497,1.0606709718704224,1.0051121711730957,0.055629897862672806
1,1,2,leaky_relu,16,2,0.4575749337673187,0.9851877689361572,1.0043610334396362,0.052777163684368134,0.4444349706172943,0.9924412369728088,1.0051144361495972,0.05475066229701042
1,1,2,leaky_relu,16,3,0.42282500863075256,0.9405735731124878,1.0034762620925903,0.05179117992520332,0.4279133081436157,0.9709411859512329,1.004309892654419,0.05425727367401123
1,1,2,leaky_relu,16,4,0.41187381744384766,0.9221652150154114,1.0026174783706665,0.05104439705610275,0.41598477959632874,0.9525699615478516,1.003377079963684,0.05362526327371597
1,1,2,leaky_relu,16,5,0.4004826247692108,0.9041762351989746,1.0016274452209473,0.050383735448122025,0.40406566858291626,0.935257077217102,1.0025273561477661,0.053104281425476074
1,1,2,leaky_relu,16,6,0.39042720198631287,0.8896400928497314,1.000898838043213,0.04993520677089691,0.39536648988723755,0.9223002195358276,1.0018826723098755,0.052688829600811005
1,1,2,leaky_relu,16,7,0.38239631056785583,0.8779023289680481,1.000444769859314,0.04956481233239174,0.3864119052886963,0.9094935059547424,1.0014567375183105,0.05231134966015816
1,1,2,leaky_relu,16,8,0.37457308173179626,0.8672537207603455,1.0000866651535034,0.049281880259513855,0.37843093276023865,0.8987618088722229,1.0011045932769775,0.052040815353393555
1,1,2,leaky_relu,16,9,0.3678000867366791,0.8583120107650757,0.9998511075973511,0.04906444624066353,0.37140965461730957,0.891126811504364,1.000846266746521,0.05198295786976814
1,1,2,leaky_relu,16,10,0.3622666299343109,0.8511175513267517,0.9997135400772095,0.048897821456193924,0.3664438724517822,0.8848692774772644,1.0007176399230957,0.05185668542981148
2,3,1,tanh,64,1,0.43276548385620117,1.0185444355010986,1.001015067100525,0.058598585426807404,0.4118797183036804,0.9916874766349792,1.0005230903625488,0.058060262352228165
2,3,1,tanh,64,2,0.35379695892333984,0.8880547285079956,1.0008680820465088,0.053440023213624954,0.33259811997413635,0.882495105266571,1.0010640621185303,0.05505164712667465
2,3,1,tanh,64,3,0.2958337664604187,0.8128156065940857,1.0006848573684692,0.05171029269695282,0.281333327293396,0.8120460510253906,1.0013347864151,0.053125105798244476
2,3,1,tanh,64,4,0.25958481431007385,0.7666930556297302,1.0006074905395508,0.050720661878585815,0.2511853575706482,0.7749028205871582,1.0015184879302979,0.05241258442401886
2,3,1,tanh,64,5,0.22944997251033783,0.7289870977401733,1.0006061792373657,0.049961674958467484,0.21699264645576477,0.7327107787132263,1.001641869544983,0.05161378160119057
2,3,1,tanh,64,6,0.20224277675151825,0.6943355798721313,1.000584363937378,0.04921663925051689,0.19319017231464386,0.6992642879486084,1.0016460418701172,0.05064899101853371
2,3,1,tanh,64,7,0.18116867542266846,0.6665075421333313,1.000543236732483,0.04854510724544525,0.17035527527332306,0.6687427163124084,1.0016547441482544,0.04988650977611542
2,3,1,tanh,64,8,0.1638086438179016,0.6444036960601807,1.0005128383636475,0.04806981235742569,0.16105929017066956,0.6547552347183228,1.0016250610351562,0.04941762611269951
2,3,1,tanh,64,9,0.14897769689559937,0.6257361173629761,1.000491738319397,0.047684911638498306,0.15027514100074768,0.6382331848144531,1.0016050338745117,0.04883326590061188
2,3,1,tanh,64,10,0.13458041846752167,0.6082893013954163,1.0004676580429077,0.04737941548228264,0.1379290521144867,0.6221175789833069,1.0015991926193237,0.04845687747001648
0,1,1,leaky_relu,16,1,0.5948343873023987,1.5180113315582275,1.000653624534607,0.0923006683588028,0.4712296724319458,1.0833384990692139,1.0065147876739502,0.0611858107149601
0,1,1,leaky_relu,16,2,0.42011532187461853,0.9830479621887207,1.0059621334075928,0.05630723387002945,0.4078887701034546,0.9905366897583008,1.008431315422058,0.058244720101356506
0,1,1,leaky_relu,16,3,0.38867220282554626,0.9375911355018616,1.0083247423171997,0.05490764230489731,0.3932708501815796,0.971260130405426,1.0098254680633545,0.05777741223573685
0,1,1,leaky_relu,16,4,0.3807760179042816,0.927278459072113,1.0089613199234009,0.054665353149175644,0.3892524242401123,0.965702474117279,1.010106086730957,0.05762290209531784
0,1,1,leaky_relu,16,5,0.37762996554374695,0.9230254888534546,1.0090700387954712,0.05455457791686058,0.38710421323776245,0.9629893898963928,1.00998854637146,0.05756642669439316
0,1,1,leaky_relu,16,6,0.3751811981201172,0.9201201796531677,1.0090384483337402,0.05450891703367233,0.3849605619907379,0.9605648517608643,1.0100096464157104,0.05753619968891144
0,1,1,leaky_relu,16,7,0.3729328215122223,0.9175035357475281,1.009097933769226,0.054472021758556366,0.3828366696834564,0.957657516002655,1.0099598169326782,0.057454489171504974
0,1,1,leaky_relu,16,8,0.3706454932689667,0.9149060845375061,1.0090506076812744,0.054440900683403015,0.38040691614151,0.9552615284919739,1.0099061727523804,0.05745638534426689
0,1,1,leaky_relu,16,9,0.3684236407279968,0.912512481212616,1.009056568145752,0.05442340672016144,0.3782139718532562,0.9530606269836426,1.0099644660949707,0.05745500698685646
0,1,1,leaky_relu,16,10,0.3663761615753174,0.9102957248687744,1.0091506242752075,0.05440649390220642,0.37624552845954895,0.9509015083312988,1.0099613666534424,0.05743580684065819
1,3,0,leaky_relu,16,1,0.5377638339996338,1.4019739627838135,1.0048547983169556,0.08638881891965866,0.39420565962791443,1.0520399808883667,0.9989625215530396,0.06580649316310883
1,3,0,leaky_relu,16,2,0.3634002208709717,0.9789279699325562,0.9982625842094421,0.061546992510557175,0.3439599275588989,0.9851149320602417,0.9980769753456116,0.0641397088766098
1,3,0,leaky_relu,16,3,0.3194035589694977,0.9253824949264526,0.9974297285079956,0.06059609353542328,0.3103809654712677,0.9440124034881592,0.9977902173995972,0.06337353587150574
1,3,0,leaky_relu,16,4,0.2917502820491791,0.8815837502479553,0.9991703629493713,0.05897947773337364,0.2908880412578583,0.9063645601272583,1.0014044046401978,0.06154206767678261
1,3,0,leaky_relu,16,5,0.2755870223045349,0.84986412525177,1.0016902685165405,0.057422440499067307,0.2808079421520233,0.8819332718849182,1.0031005144119263,0.0601046048104763
1,3,0,leaky_relu,16,6,0.26677265763282776,0.8330661058425903,1.0032063722610474,0.05662442371249199,0.2725546061992645,0.8659318685531616,1.0043920278549194,0.05932522937655449
1,3,0,leaky_relu,16,7,0.2596389055252075,0.8222609162330627,1.0040550231933594,0.056257832795381546,0.2653025984764099,0.8556979894638062,1.0048397779464722,0.05902688205242157
1,3,0,leaky_relu,16,8,0.252486914396286,0.8132727146148682,1.004314661026001,0.056073885411024094,0.25762975215911865,0.8465871214866638,1.0050221681594849,0.05888593569397926
1,3,0,leaky_relu,16,9,0.24519678950309753,0.8050229549407959,1.0044289827346802,0.05597735196352005,0.24977022409439087,0.8374350666999817,1.0050922632217407,0.05875837802886963
1,3,0,leaky_relu,16,10,0.23754583299160004,0.7962111234664917,1.0044867992401123,0.05586127191781998,0.24482575058937073,0.8306804299354553,1.0051461458206177,0.05858056992292404
3,0,2,relu,64,1,0.743604302406311,1.2352099418640137,1.0041571855545044,0.04915184900164604,0.6106641292572021,1.0945961475372314,1.0070717334747314,0.0482323057949543
3,0,2,relu,64,2,0.5579830408096313,1.019388198852539,1.0046255588531494,0.04613684490323067,0.5173953771591187,1.0086954832077026,1.0054233074188232,0.04896260052919388
3,0,2,relu,64,3,0.5071494579315186,0.9655749201774597,1.003034234046936,0.04583977162837982,0.5039891600608826,0.9904876947402954,1.0048805475234985,0.04849577695131302
3,0,2,relu,64,4,0.498931348323822,0.9514598846435547,1.0028254985809326,0.04525000602006912,0.49875810742378235,0.9820781350135803,1.0049967765808105,0.048177238553762436
3,0,2,relu,64,5,0.49616867303848267,0.9451948404312134,1.0027488470077515,0.04490000009536743,0.4973178803920746,0.9771794676780701,1.0049656629562378,0.047834742814302444
3,0,2,relu,64,6,0.49479612708091736,0.9413204789161682,1.0027903318405151,0.044650569558143616,0.4979221820831299,0.9750890135765076,1.0050002336502075,0.04756511375308037
3,0,2,relu,64,7,0.4937216341495514,0.9382889866828918,1.00283944606781,0.04445440322160721,0.49655747413635254,0.9722326993942261,1.0051215887069702,0.047419268637895584
3,0,2,relu,64,8,0.4932420253753662,0.9358630776405334,1.002916693687439,0.044258490204811096,0.49664103984832764,0.9707186818122864,1.005104899406433,0.04726338014006615
3,0,2,relu,64,9,0.4927006661891937,0.9340684413909912,1.0029453039169312,0.04413394257426262,0.49555355310440063,0.9704347848892212,1.0051124095916748,0.04734354838728905
3,0,2,relu,64,10,0.49233001470565796,0.932430624961853,1.0029412508010864,0.0440077930688858,0.494435578584671,0.9659287929534912,1.0049448013305664,0.04700513184070587
2,3,2,tanh,32,1,0.4540986716747284,1.083924412727356,1.0041496753692627,0.0629827082157135,0.41574740409851074,1.0336031913757324,1.0064501762390137,0.06173800677061081
2,3,2,tanh,32,2,0.3786690831184387,0.9505332708358765,1.0057358741760254,0.05718878656625748,0.37209340929985046,0.9640936255455017,1.007453441619873,0.059177543967962265
2,3,2,tanh,32,3,0.3323618471622467,0.8894689679145813,1.0060954093933105,0.05571293458342552,0.3243253529071808,0.9048245549201965,1.007620930671692,0.05803730711340904
2,3,2,tanh,32,4,0.2922847867012024,0.8410660624504089,1.0064055919647217,0.05488048493862152,0.2852728068828583,0.855299174785614,1.0081870555877686,0.05700063705444336
2,3,2,tanh,32,5,0.26227256655693054,0.8018820285797119,1.006940484046936,0.05396311357617378,0.2600385844707489,0.8185741901397705,1.0084861516952515,0.05585946887731552
2,3,2,tanh,32,6,0.23906759917736053,0.7701193690299988,1.0073314905166626,0.053107764571905136,0.2526432275772095,0.8016067147254944,1.0087348222732544,0.05490085482597351
2,3,2,tanh,32,7,0.22430239617824554,0.7484143376350403,1.0075008869171143,0.05241570249199867,0.25948482751846313,0.8025927543640137,1.0088597536087036,0.05430213361978531
2,3,2,tanh,32,8,0.20883823931217194,0.7271212339401245,1.007580280303955,0.05183180421590805,0.23857465386390686,0.7765205502510071,1.008926272392273,0.053783856332302094
2,3,2,tanh,32,9,0.19746558368206024,0.7113601565361023,1.007635235786438,0.0513913594186306,0.22520823776721954,0.7584027051925659,1.0089980363845825,0.053300898522138596
2,3,2,tanh,32,10,0.1872534602880478,0.6972953081130981,1.007678508758545,0.051007937639951706,0.19948211312294006,0.7310041785240173,1.0090593099594116,0.05314283445477486
3,2,1,leaky_relu,32,1,0.48652079701423645,1.0307549238204956,1.0076912641525269,0.05441901460289955,0.38273441791534424,0.9378013014793396,1.0054380893707275,0.055467791855335236
3,2,1,leaky_relu,32,2,0.34768807888031006,0.863605797290802,1.0049996376037598,0.05159294977784157,0.3478042781352997,0.8915038704872131,1.0045610666275024,0.054361242800951004
3,2,1,leaky_relu,32,3,0.3203459084033966,0.824989378452301,1.0048094987869263,0.0504630021750927,0.3244892656803131,0.8576239943504333,1.00479257106781,0.053328659385442734
3,2,1,leaky_relu,32,4,0.30017998814582825,0.7949191331863403,1.0049437284469604,0.04947053641080856,0.2999083697795868,0.8252068161964417,1.0051480531692505,0.05255696177482605
3,2,1,leaky_relu,32,5,0.2835018038749695,0.7712010145187378,1.004970908164978,0.04876615107059479,0.28352487087249756,0.8030945062637329,1.0051435232162476,0.05199814215302467
3,2,1,leaky_relu,32,6,0.26956406235694885,0.7506960034370422,1.0049175024032593,0.04810807481408119,0.26914408802986145,0.7796992659568787,1.0053542852401733,0.051114801317453384
3,2,1,leaky_relu,32,7,0.25672447681427,0.730415403842926,1.0049889087677002,0.04736296460032463,0.25595706701278687,0.7578882575035095,1.0053576231002808,0.050270356237888336
3,2,1,leaky_relu,32,8,0.246085062623024,0.7142526507377625,1.004879355430603,0.04681029170751572,0.24486860632896423,0.7432637214660645,1.005284070968628,0.04992694780230522
3,2,1,leaky_relu,32,9,0.23771430552005768,0.7029052376747131,1.0047667026519775,0.0465124286711216,0.23567378520965576,0.7327312231063843,1.0052419900894165,0.04980066418647766
3,2,1,leaky_relu,32,10,0.23064742982387543,0.6937043070793152,1.0046956539154053,0.046298786997795105,0.2278265804052353,0.7225841879844666,1.0052666664123535,0.04957673326134682
0,2,0,tanh,32,1,0.501247227191925,1.7326136827468872,0.9948144555091858,0.12309940904378891,0.42777663469314575,1.0540850162506104,0.9972041249275208,0.06251277774572372
0,2,0,tanh,32,2,0.39472031593322754,0.965259313583374,0.9981117248535156,0.05706072971224785,0.38853535056114197,0.9749398231506348,1.000123143196106,0.0586012564599514
0,2,0,tanh,32,3,0.3723067343235016,0.9330794811248779,0.999190092086792,0.05608439818024635,0.377431184053421,0.9645975232124329,0.9999653697013855,0.058691613376140594
0,2,0,tanh,32,4,0.36428746581077576,0.9255298376083374,0.9990506768226624,0.056130774319171906,0.37099674344062805,0.9588921070098877,0.9997050762176514,0.058768924325704575
0,2,0,tanh,32,5,0.35942694544792175,0.920845091342926,0.9989274144172668,0.056147921830415726,0.3667786419391632,0.9548882246017456,0.999570906162262,0.058793410658836365
0,2,0,tanh,32,6,0.35606637597084045,0.9174665212631226,0.998863697052002,0.056145742535591125,0.36350923776626587,0.9518566131591797,0.9995096325874329,0.058820050209760666
0,2,0,tanh,32,7,0.3531569838523865,0.9146351218223572,0.9988417029380798,0.05615338683128357,0.3606378734111786,0.9493750333786011,0.9994810223579407,0.05886208638548851
0,2,0,tanh,32,8,0.3500645160675049,0.9117794036865234,0.9988557696342468,0.056176915764808655,0.35762056708335876,0.9469143748283386,0.9994824528694153,0.058921150863170624
0,2,0,tanh,32,9,0.3457776606082916,0.9079717993736267,0.9989068508148193,0.05622498691082001,0.3530639111995697,0.9432761669158936,0.9995173215866089,0.0590161457657814
0,2,0,tanh,32,10,0.3403048515319824,0.9031381011009216,0.9989627599716187,0.056289125233888626,0.34778398275375366,0.9389760494232178,0.9995514750480652,0.05911453813314438
3,3,2,relu,32,1,0.4604698121547699,0.9537976980209351,1.012927770614624,0.04932668060064316,0.3160436749458313,0.8049686551094055,1.0130631923675537,0.04885607212781906
3,3,2,relu,32,2,0.2806268334388733,0.7353107929229736,1.0116198062896729,0.045469731092453,0.27022784948349,0.7424495816230774,1.012398600578308,0.04720452427864075
3,3,2,relu,32,3,0.2510366141796112,0.6919242739677429,1.010859727859497,0.04408955201506615,0.2489004135131836,0.710298478603363,1.0118212699890137,0.046133264899253845
3,3,2,relu,32,4,0.23300816118717194,0.667090117931366,1.0103824138641357,0.04340876638889313,0.23872680962085724,0.6953284740447998,1.0117714405059814,0.04565488547086716
3,3,2,relu,32,5,0.2202562540769577,0.6510177850723267,1.0101858377456665,0.04307752847671509,0.22996452450752258,0.6845375299453735,1.011888861656189,0.04545158892869949
